Transaction ID,Date,Product ID,Product Name,Product Category,Quantity,PPU,Amount,Customer_ID,Region
T007343,24.01.2025,PROD-010,Webcam 1080p HD,Electronics,8,180000,1440000,Customer-099,Mandalay
T007344,24.01.2025,PROD-009,Adjustable Monitor Arm,Furniture,3,195000,585000,Customer-099,Mandalay
T007345,24.01.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,2,25500,51000,Customer-099,Mandalay
T007672,25.01.2025,PROD-001,Ergonomic Mesh Chair,Furniture,7,750000,5250000,Customer-099,Mandalay
T008008,26.01.2025,PROD-007,USB-C Docking Station,Electronics,7,340000,2380000,Customer-099,Mandalay
T008290,27.01.2025,PROD-009,Adjustable Monitor Arm,Furniture,3,195000,585000,Customer-099,Mandalay
T008291,27.01.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,1,380000,380000,Customer-099,Mandalay
T008292,27.01.2025,PROD-004,Standing Desk Converter,Furniture,4,500000,2000000,Customer-099,Mandalay
T008293,27.01.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,9,70000,630000,Customer-099,Mandalay
T008294,27.01.2025,PROD-009,Adjustable Monitor Arm,Furniture,7,195000,1365000,Customer-099,Mandalay
T009192,30.01.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,9,25500,229500,Customer-099,Mandalay
T009193,30.01.2025,PROD-004,Standing Desk Converter,Furniture,6,500000,3000000,Customer-099,Mandalay
T009491,31.01.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,5,380000,1900000,Customer-099,Mandalay
T009814,01.02.2025,PROD-007,USB-C Docking Station,Electronics,1,340000,340000,Customer-099,Mandalay
T009815,01.02.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,3,25500,76500,Customer-099,Mandalay
T010126,02.02.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,3,380000,1140000,Customer-099,Mandalay
T010447,03.02.2025,PROD-005,Noise-Cancelling Headphones,Electronics,7,900000,6300000,Customer-099,Mandalay
T010448,03.02.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,8,70000,560000,Customer-099,Mandalay
T010449,03.02.2025,PROD-007,USB-C Docking Station,Electronics,9,340000,3060000,Customer-099,Mandalay
T010760,04.02.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,10,25500,255000,Customer-099,Mandalay
T010761,04.02.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,6,70000,420000,Customer-099,Mandalay
T011060,05.02.2025,PROD-009,Adjustable Monitor Arm,Furniture,6,195000,1170000,Customer-099,Mandalay
T011360,06.02.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,6,380000,2280000,Customer-099,Mandalay
T011652,07.02.2025,PROD-009,Adjustable Monitor Arm,Furniture,7,195000,1365000,Customer-099,Mandalay
T011941,08.02.2025,PROD-009,Adjustable Monitor Arm,Furniture,7,195000,1365000,Customer-099,Mandalay
T011942,08.02.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,1,70000,70000,Customer-099,Mandalay
T011943,08.02.2025,PROD-004,Standing Desk Converter,Furniture,9,500000,4500000,Customer-099,Mandalay
T012269,09.02.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,5,70000,350000,Customer-099,Mandalay
T012270,09.02.2025,PROD-005,Noise-Cancelling Headphones,Electronics,3,900000,2700000,Customer-099,Mandalay
T012271,09.02.2025,PROD-005,Noise-Cancelling Headphones,Electronics,3,900000,2700000,Customer-099,Mandalay
T012560,10.02.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,7,25500,178500,Customer-099,Mandalay
T012561,10.02.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,10,70000,700000,Customer-099,Mandalay
T012562,10.02.2025,PROD-010,Webcam 1080p HD,Electronics,3,180000,540000,Customer-099,Mandalay
T013170,12.02.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,7,25500,178500,Customer-099,Mandalay
T013783,14.02.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,5,70000,350000,Customer-099,Mandalay
T013784,14.02.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,10,380000,3800000,Customer-099,Mandalay
T013785,14.02.2025,PROD-010,Webcam 1080p HD,Electronics,6,180000,1080000,Customer-099,Mandalay
T014068,15.02.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,8,25500,204000,Customer-099,Mandalay
T014379,16.02.2025,PROD-007,USB-C Docking Station,Electronics,6,340000,2040000,Customer-099,Mandalay
T014380,16.02.2025,PROD-003,27-inch 4K Monitor,Electronics,6,1200000,7200000,Customer-099,Mandalay
T014649,17.02.2025,PROD-003,27-inch 4K Monitor,Electronics,8,1200000,9600000,Customer-099,Mandalay
T014964,18.02.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,5,380000,1900000,Customer-099,Mandalay
T014965,18.02.2025,PROD-004,Standing Desk Converter,Furniture,6,500000,3000000,Customer-099,Mandalay
T015407,20.02.2025,PROD-001,Ergonomic Mesh Chair,Furniture,9,750000,6750000,Customer-099,Mandalay
T015408,20.02.2025,PROD-003,27-inch 4K Monitor,Electronics,1,1200000,1200000,Customer-099,Mandalay
T015712,22.02.2025,PROD-003,27-inch 4K Monitor,Electronics,4,1200000,4800000,Customer-099,Mandalay
T015713,22.02.2025,PROD-003,27-inch 4K Monitor,Electronics,7,1200000,8400000,Customer-099,Mandalay
T015714,22.02.2025,PROD-010,Webcam 1080p HD,Electronics,4,180000,720000,Customer-099,Mandalay
T015837,23.02.2025,PROD-005,Noise-Cancelling Headphones,Electronics,6,900000,5400000,Customer-099,Mandalay
T015838,23.02.2025,PROD-010,Webcam 1080p HD,Electronics,10,180000,1800000,Customer-099,Mandalay
T015839,23.02.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,8,70000,560000,Customer-099,Mandalay
T015840,23.02.2025,PROD-005,Noise-Cancelling Headphones,Electronics,5,900000,4500000,Customer-099,Mandalay
T015841,23.02.2025,PROD-009,Adjustable Monitor Arm,Furniture,1,195000,195000,Customer-099,Mandalay
T015985,24.02.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,1,25500,25500,Customer-099,Mandalay
T015986,24.02.2025,PROD-001,Ergonomic Mesh Chair,Furniture,5,750000,3750000,Customer-099,Mandalay
T016122,25.02.2025,PROD-004,Standing Desk Converter,Furniture,7,500000,3500000,Customer-099,Mandalay
T016123,25.02.2025,PROD-007,USB-C Docking Station,Electronics,4,340000,1360000,Customer-099,Mandalay
T016124,25.02.2025,PROD-001,Ergonomic Mesh Chair,Furniture,9,750000,6750000,Customer-099,Mandalay
T016267,26.02.2025,PROD-007,USB-C Docking Station,Electronics,4,340000,1360000,Customer-099,Mandalay
T016268,26.02.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,5,380000,1900000,Customer-099,Mandalay
T016269,26.02.2025,PROD-007,USB-C Docking Station,Electronics,9,340000,3060000,Customer-099,Mandalay
T016429,27.02.2025,PROD-010,Webcam 1080p HD,Electronics,4,180000,720000,Customer-099,Mandalay
T016430,27.02.2025,PROD-003,27-inch 4K Monitor,Electronics,1,1200000,1200000,Customer-099,Mandalay
T016431,27.02.2025,PROD-009,Adjustable Monitor Arm,Furniture,5,195000,975000,Customer-099,Mandalay
T016587,28.02.2025,PROD-009,Adjustable Monitor Arm,Furniture,2,195000,390000,Customer-099,Mandalay
T016737,01.03.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,4,380000,1520000,Customer-099,Mandalay
T017347,05.03.2025,PROD-010,Webcam 1080p HD,Electronics,6,180000,1080000,Customer-099,Mandalay
T017348,05.03.2025,PROD-010,Webcam 1080p HD,Electronics,3,180000,540000,Customer-099,Mandalay
T017498,06.03.2025,PROD-005,Noise-Cancelling Headphones,Electronics,10,900000,9000000,Customer-099,Mandalay
T017659,07.03.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,3,380000,1140000,Customer-099,Mandalay
T017660,07.03.2025,PROD-001,Ergonomic Mesh Chair,Furniture,5,750000,3750000,Customer-099,Mandalay
T017661,07.03.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,4,70000,280000,Customer-099,Mandalay
T017662,07.03.2025,PROD-010,Webcam 1080p HD,Electronics,2,180000,360000,Customer-099,Mandalay
T017810,08.03.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,9,70000,630000,Customer-099,Mandalay
T017948,09.03.2025,PROD-004,Standing Desk Converter,Furniture,6,500000,3000000,Customer-099,Mandalay
T018080,10.03.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,9,380000,3420000,Customer-099,Mandalay
T018239,11.03.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,2,380000,760000,Customer-099,Mandalay
T018395,12.03.2025,PROD-004,Standing Desk Converter,Furniture,5,500000,2500000,Customer-099,Mandalay
T018396,12.03.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,7,25500,178500,Customer-099,Mandalay
T018546,13.03.2025,PROD-001,Ergonomic Mesh Chair,Furniture,8,750000,6000000,Customer-099,Mandalay
T018547,13.03.2025,PROD-007,USB-C Docking Station,Electronics,2,340000,680000,Customer-099,Mandalay
T018859,15.03.2025,PROD-007,USB-C Docking Station,Electronics,2,340000,680000,Customer-099,Mandalay
T018860,15.03.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,4,70000,280000,Customer-099,Mandalay
T018861,15.03.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,3,25500,76500,Customer-099,Mandalay
T019155,17.03.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,8,70000,560000,Customer-099,Mandalay
T019156,17.03.2025,PROD-010,Webcam 1080p HD,Electronics,10,180000,1800000,Customer-099,Mandalay
T019433,19.03.2025,PROD-010,Webcam 1080p HD,Electronics,9,180000,1620000,Customer-099,Mandalay
T019566,20.03.2025,PROD-004,Standing Desk Converter,Furniture,9,500000,4500000,Customer-099,Mandalay
T019852,22.03.2025,PROD-001,Ergonomic Mesh Chair,Furniture,10,750000,7500000,Customer-099,Mandalay
T019853,22.03.2025,PROD-005,Noise-Cancelling Headphones,Electronics,6,900000,5400000,Customer-099,Mandalay
T019854,22.03.2025,PROD-007,USB-C Docking Station,Electronics,5,340000,1700000,Customer-099,Mandalay
T020012,23.03.2025,PROD-010,Webcam 1080p HD,Electronics,4,180000,720000,Customer-099,Mandalay
T020013,23.03.2025,PROD-010,Webcam 1080p HD,Electronics,9,180000,1620000,Customer-099,Mandalay
T020163,24.03.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,5,70000,350000,Customer-099,Mandalay
T020303,25.03.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,6,25500,153000,Customer-099,Mandalay
T020454,26.03.2025,PROD-007,USB-C Docking Station,Electronics,1,340000,340000,Customer-099,Mandalay
T020455,26.03.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,5,70000,350000,Customer-099,Mandalay
T020615,27.03.2025,PROD-010,Webcam 1080p HD,Electronics,6,180000,1080000,Customer-099,Mandalay
T020616,27.03.2025,PROD-007,USB-C Docking Station,Electronics,8,340000,2720000,Customer-099,Mandalay
T020772,28.03.2025,PROD-009,Adjustable Monitor Arm,Furniture,10,195000,1950000,Customer-099,Mandalay
T020942,29.03.2025,PROD-004,Standing Desk Converter,Furniture,5,500000,2500000,Customer-099,Mandalay
T020943,29.03.2025,PROD-005,Noise-Cancelling Headphones,Electronics,7,900000,6300000,Customer-099,Mandalay
T020944,29.03.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,6,25500,153000,Customer-099,Mandalay
T021077,30.03.2025,PROD-003,27-inch 4K Monitor,Electronics,8,1200000,9600000,Customer-099,Mandalay
T021232,31.03.2025,PROD-007,USB-C Docking Station,Electronics,1,340000,340000,Customer-099,Mandalay
T021534,02.04.2025,PROD-001,Ergonomic Mesh Chair,Furniture,1,750000,750000,Customer-099,Mandalay
T021535,02.04.2025,PROD-009,Adjustable Monitor Arm,Furniture,5,195000,975000,Customer-099,Mandalay
T021676,03.04.2025,PROD-007,USB-C Docking Station,Electronics,1,340000,340000,Customer-099,Mandalay
T021677,03.04.2025,PROD-005,Noise-Cancelling Headphones,Electronics,7,900000,6300000,Customer-099,Mandalay
T021678,03.04.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,8,70000,560000,Customer-099,Mandalay
T021679,03.04.2025,PROD-001,Ergonomic Mesh Chair,Furniture,6,750000,4500000,Customer-099,Mandalay
T021680,03.04.2025,PROD-007,USB-C Docking Station,Electronics,1,340000,340000,Customer-099,Mandalay
T021846,04.04.2025,PROD-001,Ergonomic Mesh Chair,Furniture,1,750000,750000,Customer-099,Mandalay
T021847,04.04.2025,PROD-005,Noise-Cancelling Headphones,Electronics,5,900000,4500000,Customer-099,Mandalay
T022126,06.04.2025,PROD-007,USB-C Docking Station,Electronics,6,340000,2040000,Customer-099,Mandalay
T022127,06.04.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,10,70000,700000,Customer-099,Mandalay
T022262,07.04.2025,PROD-004,Standing Desk Converter,Furniture,10,500000,5000000,Customer-099,Mandalay
T022263,07.04.2025,PROD-009,Adjustable Monitor Arm,Furniture,7,195000,1365000,Customer-099,Mandalay
T022411,08.04.2025,PROD-003,27-inch 4K Monitor,Electronics,1,1200000,1200000,Customer-099,Mandalay
T022412,08.04.2025,PROD-005,Noise-Cancelling Headphones,Electronics,8,900000,7200000,Customer-099,Mandalay
T022413,08.04.2025,PROD-001,Ergonomic Mesh Chair,Furniture,5,750000,3750000,Customer-099,Mandalay
T022554,09.04.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,7,25500,178500,Customer-099,Mandalay
T022807,11.04.2025,PROD-004,Standing Desk Converter,Furniture,1,500000,500000,Customer-099,Mandalay
T022808,11.04.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,1,70000,70000,Customer-099,Mandalay
T022920,12.04.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,2,25500,51000,Customer-099,Mandalay
T023028,13.04.2025,PROD-010,Webcam 1080p HD,Electronics,1,180000,180000,Customer-099,Mandalay
T023136,14.04.2025,PROD-007,USB-C Docking Station,Electronics,3,340000,1020000,Customer-099,Mandalay
T023137,14.04.2025,PROD-003,27-inch 4K Monitor,Electronics,9,1200000,10800000,Customer-099,Mandalay
T023464,17.04.2025,PROD-009,Adjustable Monitor Arm,Furniture,4,195000,780000,Customer-099,Mandalay
T023653,19.04.2025,PROD-007,USB-C Docking Station,Electronics,4,340000,1360000,Customer-099,Mandalay
T023736,20.04.2025,PROD-001,Ergonomic Mesh Chair,Furniture,7,750000,5250000,Customer-099,Mandalay
T023737,20.04.2025,PROD-001,Ergonomic Mesh Chair,Furniture,2,750000,1500000,Customer-099,Mandalay
T023738,20.04.2025,PROD-007,USB-C Docking Station,Electronics,2,340000,680000,Customer-099,Mandalay
T023843,21.04.2025,PROD-005,Noise-Cancelling Headphones,Electronics,6,900000,5400000,Customer-099,Mandalay
T023844,21.04.2025,PROD-003,27-inch 4K Monitor,Electronics,4,1200000,4800000,Customer-099,Mandalay
T023934,22.04.2025,PROD-003,27-inch 4K Monitor,Electronics,4,1200000,4800000,Customer-099,Mandalay
T024018,23.04.2025,PROD-003,27-inch 4K Monitor,Electronics,4,1200000,4800000,Customer-099,Mandalay
T024114,24.04.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,5,25500,127500,Customer-099,Mandalay
T024115,24.04.2025,PROD-005,Noise-Cancelling Headphones,Electronics,4,900000,3600000,Customer-099,Mandalay
T024315,26.04.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,7,380000,2660000,Customer-099,Mandalay
T024316,26.04.2025,PROD-009,Adjustable Monitor Arm,Furniture,2,195000,390000,Customer-099,Mandalay
T024317,26.04.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,10,25500,255000,Customer-099,Mandalay
T024318,26.04.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,6,25500,153000,Customer-099,Mandalay
T024416,27.04.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,4,70000,280000,Customer-099,Mandalay
T024417,27.04.2025,PROD-005,Noise-Cancelling Headphones,Electronics,8,900000,7200000,Customer-099,Mandalay
T024418,27.04.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,6,25500,153000,Customer-099,Mandalay
T024419,27.04.2025,PROD-004,Standing Desk Converter,Furniture,9,500000,4500000,Customer-099,Mandalay
T024523,28.04.2025,PROD-001,Ergonomic Mesh Chair,Furniture,3,750000,2250000,Customer-099,Mandalay
T024618,29.04.2025,PROD-009,Adjustable Monitor Arm,Furniture,6,195000,1170000,Customer-099,Mandalay
T024619,29.04.2025,PROD-004,Standing Desk Converter,Furniture,5,500000,2500000,Customer-099,Mandalay
T024706,30.04.2025,PROD-007,USB-C Docking Station,Electronics,4,340000,1360000,Customer-099,Mandalay
T024908,02.05.2025,PROD-003,27-inch 4K Monitor,Electronics,9,1200000,10800000,Customer-099,Mandalay
T024909,02.05.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,1,380000,380000,Customer-099,Mandalay
T024910,02.05.2025,PROD-010,Webcam 1080p HD,Electronics,9,180000,1620000,Customer-099,Mandalay
T025010,03.05.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,5,380000,1900000,Customer-099,Mandalay
T025105,04.05.2025,PROD-009,Adjustable Monitor Arm,Furniture,2,195000,390000,Customer-099,Mandalay
T025199,05.05.2025,PROD-003,27-inch 4K Monitor,Electronics,2,1200000,2400000,Customer-099,Mandalay
T025200,05.05.2025,PROD-003,27-inch 4K Monitor,Electronics,1,1200000,1200000,Customer-099,Mandalay
T025201,05.05.2025,PROD-005,Noise-Cancelling Headphones,Electronics,1,900000,900000,Customer-099,Mandalay
T025300,06.05.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,3,70000,210000,Customer-099,Mandalay
T025301,06.05.2025,PROD-007,USB-C Docking Station,Electronics,4,340000,1360000,Customer-099,Mandalay
T025408,07.05.2025,PROD-003,27-inch 4K Monitor,Electronics,8,1200000,9600000,Customer-099,Mandalay
T025409,07.05.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,1,25500,25500,Customer-099,Mandalay
T025410,07.05.2025,PROD-004,Standing Desk Converter,Furniture,9,500000,4500000,Customer-099,Mandalay
T025507,08.05.2025,PROD-010,Webcam 1080p HD,Electronics,8,180000,1440000,Customer-099,Mandalay
T025508,08.05.2025,PROD-010,Webcam 1080p HD,Electronics,3,180000,540000,Customer-099,Mandalay
T025684,10.05.2025,PROD-010,Webcam 1080p HD,Electronics,10,180000,1800000,Customer-099,Mandalay
T025785,11.05.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,5,25500,127500,Customer-099,Mandalay
T025786,11.05.2025,PROD-007,USB-C Docking Station,Electronics,7,340000,2380000,Customer-099,Mandalay
T025880,12.05.2025,PROD-005,Noise-Cancelling Headphones,Electronics,7,900000,6300000,Customer-099,Mandalay
T025881,12.05.2025,PROD-007,USB-C Docking Station,Electronics,3,340000,1020000,Customer-099,Mandalay
T025882,12.05.2025,PROD-001,Ergonomic Mesh Chair,Furniture,7,750000,5250000,Customer-099,Mandalay
T026084,14.05.2025,PROD-001,Ergonomic Mesh Chair,Furniture,5,750000,3750000,Customer-099,Mandalay
T026085,14.05.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,8,25500,204000,Customer-099,Mandalay
T026204,15.05.2025,PROD-001,Ergonomic Mesh Chair,Furniture,10,750000,7500000,Customer-099,Mandalay
T026205,15.05.2025,PROD-001,Ergonomic Mesh Chair,Furniture,3,750000,2250000,Customer-099,Mandalay
T026385,17.05.2025,PROD-009,Adjustable Monitor Arm,Furniture,3,195000,585000,Customer-099,Mandalay
T026386,17.05.2025,PROD-003,27-inch 4K Monitor,Electronics,4,1200000,4800000,Customer-099,Mandalay
T026387,17.05.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,10,70000,700000,Customer-099,Mandalay
T026577,19.05.2025,PROD-001,Ergonomic Mesh Chair,Furniture,1,750000,750000,Customer-099,Mandalay
T026578,19.05.2025,PROD-003,27-inch 4K Monitor,Electronics,3,1200000,3600000,Customer-099,Mandalay
T026671,20.05.2025,PROD-001,Ergonomic Mesh Chair,Furniture,7,750000,5250000,Customer-099,Mandalay
T026672,20.05.2025,PROD-005,Noise-Cancelling Headphones,Electronics,10,900000,9000000,Customer-099,Mandalay
T026766,21.05.2025,PROD-010,Webcam 1080p HD,Electronics,2,180000,360000,Customer-099,Mandalay
T026767,21.05.2025,PROD-001,Ergonomic Mesh Chair,Furniture,7,750000,5250000,Customer-099,Mandalay
T026768,21.05.2025,PROD-005,Noise-Cancelling Headphones,Electronics,3,900000,2700000,Customer-099,Mandalay
T026878,22.05.2025,PROD-009,Adjustable Monitor Arm,Furniture,9,195000,1755000,Customer-099,Mandalay
T026879,22.05.2025,PROD-003,27-inch 4K Monitor,Electronics,3,1200000,3600000,Customer-099,Mandalay
T026992,23.05.2025,PROD-007,USB-C Docking Station,Electronics,4,340000,1360000,Customer-099,Mandalay
T026993,23.05.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,5,380000,1900000,Customer-099,Mandalay
T027091,24.05.2025,PROD-010,Webcam 1080p HD,Electronics,2,180000,360000,Customer-099,Mandalay
T027177,25.05.2025,PROD-007,USB-C Docking Station,Electronics,1,340000,340000,Customer-099,Mandalay
T027178,25.05.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,6,25500,153000,Customer-099,Mandalay
